Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo
7,4/19/2021,16:20:33,Gray Squirrel,1
7,4/19/2021,8:02:24,45 Opossum,1
7,4/19/2021,20:22:07,45 Opossum,1
21,4/19/2021,11:04:15,Bird,1
21,4/19/2021,12:01:00,Bird,1
21,4/19/2021,17:36:21,Gray Squirrel,1
21,4/19/2021,21:54:14,45 Opossum,1
29,4/19/2021,22:49:22,45 Opossum,1
32,4/19/2021,15:41:23,Domestic Cat,1
32,4/19/2021,16:36:46,Domestic Cat,1
32,4/19/2021,18:36:11,Domestic Cat,1
32,4/19/2021,19:14:00,Domestic Cat,1
32,4/19/2021,19:31:03,Domestic Cat,1
32,4/19/2021,20:27:46,Domestic Cat,1
32,4/19/2021,22:14:49,Domestic Cat,1
32,4/19/2021,22:58:21,Domestic Cat,1
32,4/19/2021,8:56:32,Gray Squirrel,1
48,4/19/2021,23:14:06,Mouse,1
48,4/19/2021,23:22:25,Mouse,1
48,4/19/2021,21:26:50,Rat,1
48,4/19/2021,21:07:02,45 Opossum,1
48,4/19/2021,22:05:19,45 Opossum,1
48,4/19/2021,22:11:34,45 Opossum,1
101,4/19/2021,23:27:48,45 Opossum,1
3,4/20/2021,12:38:29,Bird,1
3,4/20/2021,16:20:30,Gray Squirrel,1
3,4/20/2021,20:39:09,Rat,1
7,4/20/2021,22:01:20,45 Opossum,1
7,4/20/2021,15:59:42,White-tailed Deer,1
7,4/20/2021,18:45:37,White-tailed Deer,1
7,4/20/2021,21:51:26,White-tailed Deer,1
21,4/20/2021,11:50:33,Bird,1
21,4/20/2021,16:02:16,Bird,1
21,4/20/2021,10:52:24,Domestic Cat,1
21,4/20/2021,8:43:13,Gray Squirrel,1
21,4/20/2021,12:06:56,Gray Squirrel,1
21,4/20/2021,21:30:00,45 Opossum,1
29,4/20/2021,16:10:34,Bird,1
29,4/20/2021,13:18:18,Groundhog,1
29,4/20/2021,14:11:02,Groundhog,1
29,4/20/2021,18:40:20,Groundhog,1
29,4/20/2021,8:47:33,White-tailed Deer,1
29,4/20/2021,10:13:52,White-tailed Deer,1
32,4/20/2021,9:01:09,Domestic Cat,1
32,4/20/2021,14:56:00,Domestic Cat,1
32,4/20/2021,15:01:19,Domestic Cat,1
32,4/20/2021,17:35:02,Domestic Cat,1
32,4/20/2021,20:54:13,Domestic Cat,1
32,4/20/2021,21:00:01,Domestic Cat,1
32,4/20/2021,8:21:25,Gray Squirrel,1
32,4/20/2021,9:11:57,Person,1
32,4/20/2021,22:49:25,Raccoon,1
48,4/20/2021,23:08:34,Mouse,1
101,4/20/2021,12:59:27,Bird,1
101,4/20/2021,19:49:20,Domestic Cat,1
101,4/20/2021,19:59:59,45 Opossum,1
3,4/21/2021,9:30:36,Bird,1
3,4/21/2021,8:37:04,Gray Squirrel,1
3,4/21/2021,10:44:05,Gray Squirrel,1
3,4/21/2021,11:06:07,Gray Squirrel,1
3,4/21/2021,14:14:33,Gray Squirrel,1
3,4/21/2021,18:16:46,Gray Squirrel,1
3,4/21/2021,20:12:45,Rat,1
3,4/21/2021,20:53:54,Rat,1
3,4/21/2021,21:03:02,Rat,1
3,4/21/2021,21:13:22,Rat,1
3,4/21/2021,22:03:25,Rat,1
7,4/21/2021,19:43:21,45 Opossum,1
7,4/21/2021,19:55:26,45 Opossum,1
21,4/21/2021,8:00:00,Bird,1
21,4/21/2021,9:12:10,Bird,1
21,4/21/2021,17:56:51,Gray Squirrel,1
21,4/21/2021,18:08:12,Gray Squirrel,1
29,4/21/2021,14:33:42,Bird,1
32,4/21/2021,8:23:56,Domestic Cat,1
32,4/21/2021,9:40:20,Domestic Cat,1
32,4/21/2021,10:53:21,Domestic Cat,1
32,4/21/2021,18:52:01,Domestic Cat,1
32,4/21/2021,19:12:58,Domestic Cat,1
32,4/21/2021,20:21:54,Domestic Cat,1
32,4/21/2021,20:30:01,Domestic Cat,1
32,4/21/2021,21:20:35,Domestic Cat,1
32,4/21/2021,21:26:27,Domestic Cat,1
32,4/21/2021,22:15:58,Domestic Cat,1
48,4/21/2021,18:38:55,Bird,1
48,4/21/2021,21:17:22,45 Opossum,1
48,4/21/2021,21:40:10,45 Opossum,1
48,4/21/2021,23:06:36,45 Opossum,1
48,4/21/2021,23:14:41,45 Opossum,1
101,4/21/2021,20:30:44,45 Opossum,1
3,4/22/2021,20:40:04,Rat,1
7,4/22/2021,19:39:31,45 Opossum,1
7,4/22/2021,20:42:48,45 Opossum,1
21,4/22/2021,8:06:12,Bird,1
21,4/22/2021,8:06:14,Bird,1
21,4/22/2021,11:37:21,Bird,1
21,4/22/2021,12:14:45,Gray Squirrel,1
21,4/22/2021,22:17:35,45 Opossum,1
29,4/22/2021,11:50:49,Bird,1
29,4/22/2021,19:28:05,Bird,1
29,4/22/2021,9:52:51,Gray Squirrel,1
29,4/22/2021,12:04:53,Groundhog,1
29,4/22/2021,14:27:07,Groundhog,1
29,4/22/2021,23:42:55,45 Opossum,1
29,4/22/2021,10:45:43,White-tailed Deer,1
32,4/22/2021,10:48:52,Domestic Cat,1
32,4/22/2021,12:05:28,Domestic Cat,1
32,4/22/2021,19:43:53,Domestic Cat,1
32,4/22/2021,19:58:42,Domestic Cat,1
32,4/22/2021,20:20:08,Domestic Cat,1
32,4/22/2021,22:30:19,Domestic Cat,1
32,4/22/2021,8:19:22,Gray Squirrel,1
48,4/22/2021,22:03:35,Mouse,1
48,4/22/2021,22:58:10,45 Opossum,1
101,4/22/2021,15:32:51,Bird,1
101,4/22/2021,22:48:54,45 Opossum,1
3,4/23/2021,20:49:08,Rat,1
3,4/23/2021,17:50:46,Gray Squirrel,1
7,4/23/2021,8:33:05,Gray Squirrel,1
11,4/23/2021,15:37:09,Domestic Dog,1
13,4/23/2021,16:38:54,Domestic Dog,1
13,4/23/2021,16:02:41,Gray Squirrel,1
13,4/23/2021,16:18:30,Gray Squirrel,1
13,4/23/2021,17:48:49,Gray Squirrel,1
13,4/23/2021,18:11:51,Gray Squirrel,1
13,4/23/2021,18:18:39,Gray Squirrel,1
15,4/23/2021,17:56:25,Bird,1
21,4/23/2021,12:31:52,Bird,1
21,4/23/2021,14:51:27,Bird,1
21,4/23/2021,13:07:20,Gray Squirrel,1
21,4/23/2021,13:26:07,Gray Squirrel,1
29,4/23/2021,22:14:17,Raccoon,1
29,4/23/2021,23:23:41,45 Opossum,1
32,4/23/2021,8:32:52,Domestic Cat,1
32,4/23/2021,8:42:16,Domestic Cat,1
32,4/23/2021,14:44:14,Domestic Cat,1
32,4/23/2021,15:23:12,Domestic Cat,1
32,4/23/2021,11:57:13,Gray Squirrel,1
48,4/23/2021,23:58:20,45 Opossum,1
101,4/23/2021,22:38:54,Raccoon,1
3,4/24/2021,14:24:30,Domestic Dog,1
3,4/24/2021,10:51:27,Gray Squirrel,1
3,4/24/2021,11:12:29,Gray Squirrel,1
3,4/24/2021,13:50:43,Gray Squirrel,1
3,4/24/2021,15:06:48,Gray Squirrel,1
3,4/24/2021,15:55:46,Gray Squirrel,1
3,4/24/2021,20:52:44,Mouse,1
3,4/24/2021,21:04:59,Mouse,1
3,4/24/2021,20:31:55,Rat,1
3,4/24/2021,21:26:22,Rat,1
3,4/24/2021,21:59:05,Rat,1
3,4/24/2021,22:17:26,Rat,1
3,4/24/2021,22:38:19,Rat,1
4,4/24/2021,16:15:00,Domestic Dog,1
4,4/24/2021,18:24:07,Domestic Dog,1
4,4/24/2021,18:31:24,Domestic Dog,1
4,4/24/2021,19:27:00,Domestic Dog,1
4,4/24/2021,9:57:49,Gray Squirrel,1
4,4/24/2021,11:59:29,Gray Squirrel,1
4,4/24/2021,23:54:49,Rat,1
7,4/24/2021,16:41:51,Gray Squirrel,1
13,4/24/2021,13:56:54,Domestic Dog,1
13,4/24/2021,19:22:40,Domestic Dog,1
13,4/24/2021,19:31:33,Domestic Dog,1
13,4/24/2021,22:05:08,Domestic Dog,1
13,4/24/2021,9:54:44,Gray Squirrel,1
13,4/24/2021,11:10:45,Gray Squirrel,1
13,4/24/2021,15:23:16,Gray Squirrel,1
13,4/24/2021,15:40:55,Gray Squirrel,1
13,4/24/2021,16:01:57,Gray Squirrel,1
13,4/24/2021,18:43:39,Gray Squirrel,1
19,4/24/2021,13:53:59,Gray Squirrel,1
21,4/24/2021,14:48:57,Bird,1
21,4/24/2021,15:16:37,Bird,1
21,4/24/2021,19:33:15,Bird,1
21,4/24/2021,20:49:44,45 Opossum,1
29,4/24/2021,23:33:15,Nine-banded Armadillo,1
29,4/24/2021,23:34:03,Nine-banded Armadillo,1
32,4/24/2021,14:31:14,Domestic Cat,1
32,4/24/2021,20:28:08,Domestic Cat,1
32,4/24/2021,20:36:29,Domestic Cat,1
32,4/24/2021,22:56:31,Domestic Cat,1
32,4/24/2021,10:25:32,Gray Squirrel,1
32,4/24/2021,23:27:14,Raccoon,1
48,4/24/2021,22:52:58,Domestic Cat,1
48,4/24/2021,22:42:19,45 Opossum,1
101,4/24/2021,20:09:40,Domestic Cat,1
3,4/25/2021,17:45:19,Domestic Dog,1
3,4/25/2021,19:13:55,Domestic Dog,1
3,4/25/2021,8:49:18,Gray Squirrel,1
3,4/25/2021,11:14:58,Gray Squirrel,1
3,4/25/2021,21:18:07,Rat,1
3,4/25/2021,22:02:45,Rat,1
3,4/25/2021,22:13:28,Rat,1
7,4/25/2021,21:31:38,Red Fox,1
7,4/25/2021,22:58:18,Raccoon,2
9,4/25/2021,12:33:32,Bird,1
9,4/25/2021,16:31:34,Bird,1
9,4/25/2021,16:05:51,Gray Squirrel,1
13,4/25/2021,17:32:19,Domestic Dog,1
13,4/25/2021,20:11:07,Domestic Dog,1
13,4/25/2021,8:25:40,Gray Squirrel,1
13,4/25/2021,8:35:15,Gray Squirrel,1
13,4/25/2021,9:09:57,Gray Squirrel,1
13,4/25/2021,9:29:02,Gray Squirrel,1
13,4/25/2021,9:50:29,Gray Squirrel,1
13,4/25/2021,10:17:49,Gray Squirrel,1
13,4/25/2021,10:27:47,Gray Squirrel,1
13,4/25/2021,10:37:51,Gray Squirrel,1
13,4/25/2021,16:41:48,Gray Squirrel,1
13,4/25/2021,18:18:25,Gray Squirrel,1
19,4/25/2021,9:07:55,Bird,1
19,4/25/2021,9:26:45,Bird,1
19,4/25/2021,10:37:06,Bird,1
19,4/25/2021,10:52:52,Bird,1
19,4/25/2021,11:19:04,Bird,1
21,4/25/2021,13:04:23,Bird,1
21,4/25/2021,16:45:53,Bird,1
21,4/25/2021,19:32:59,Bird,1
21,4/25/2021,10:45:50,Domestic Cat,1
21,4/25/2021,15:34:23,Domestic Cat,1
29,4/25/2021,15:24:10,Groundhog,1
29,4/25/2021,17:52:32,Groundhog,1
29,4/25/2021,19:10:23,Groundhog,1
29,4/25/2021,21:23:35,Red Fox,1
32,4/25/2021,13:17:47,Domestic Cat,1
32,4/25/2021,18:41:29,Domestic Cat,1
32,4/25/2021,20:05:33,Domestic Cat,1
32,4/25/2021,22:00:44,Domestic Cat,1
32,4/25/2021,23:37:40,Domestic Cat,1
48,4/25/2021,16:33:08,Groundhog,1
48,4/25/2021,21:26:06,Mouse,1
48,4/25/2021,20:46:37,45 Opossum,1
48,4/25/2021,23:25:53,45 Opossum,1
48,4/25/2021,23:40:11,45 Opossum,1
101,4/25/2021,15:03:34,Bird,1
101,4/25/2021,15:25:02,Bird,1
101,4/25/2021,15:37:24,Bird,1
3,4/26/2021,8:27:46,Gray Squirrel,1
3,4/26/2021,9:33:26,Gray Squirrel,1
3,4/26/2021,21:03:12,Rat,1
13,4/26/2021,15:07:17,Bird,1
13,4/26/2021,8:37:33,Gray Squirrel,1
13,4/26/2021,8:52:41,Gray Squirrel,1
13,4/26/2021,9:10:54,Gray Squirrel,1
13,4/26/2021,9:34:32,Gray Squirrel,1
13,4/26/2021,18:49:41,Gray Squirrel,1
13,4/26/2021,19:10:06,Gray Squirrel,1
13,4/26/2021,22:59:20,Striped Skunk,1
19,4/26/2021,8:34:19,Bird,1
21,4/26/2021,8:53:59,Bird,1
21,4/26/2021,12:06:14,Bird,1
21,4/26/2021,14:37:36,Bird,1
21,4/26/2021,18:49:35,Domestic Cat,1
21,4/26/2021,12:43:18,Gray Squirrel,1
32,4/26/2021,9:44:54,Domestic Cat,1
32,4/26/2021,19:31:26,Domestic Cat,1
32,4/26/2021,22:17:37,Domestic Cat,1
48,4/26/2021,21:31:56,Raccoon,1
48,4/26/2021,21:49:10,Raccoon,1
48,4/26/2021,23:50:13,Rat,1
48,4/26/2021,23:35:15,45 Opossum,1
101,4/26/2021,8:44:08,Bird,1
101,4/26/2021,13:49:02,Bird,1
101,4/26/2021,21:21:45,Domestic Cat,1
101,4/26/2021,18:45:36,Person,1
101,4/26/2021,19:01:01,Person,1
3,4/27/2021,12:33:06,Gray Squirrel,1
3,4/27/2021,18:36:46,Gray Squirrel,1
3,4/27/2021,20:20:19,Rat,1
4,4/27/2021,10:16:20,Gray Squirrel,1
7,4/27/2021,21:09:35,Nine-banded Armadillo,1
7,4/27/2021,21:48:35,Nine-banded Armadillo,1
9,4/27/2021,17:53:16,Gray Squirrel,1
13,4/27/2021,11:18:34,Domestic Dog,1
21,4/27/2021,9:08:42,Bird,1
21,4/27/2021,10:14:16,Bird,1
21,4/27/2021,10:28:42,Bird,1
29,4/27/2021,13:52:42,Groundhog,1
32,4/27/2021,9:00:14,Domestic Cat,1
32,4/27/2021,14:36:08,Domestic Cat,1
32,4/27/2021,18:25:55,Domestic Cat,1
48,4/27/2021,22:21:25,45 Opossum,1
48,4/27/2021,22:29:15,45 Opossum,1
101,4/27/2021,8:40:10,Bird,1
101,4/27/2021,11:24:53,Bird,1
101,4/27/2021,14:29:48,Bird,3
3,4/28/2021,16:21:05,Gray Squirrel,1
3,4/28/2021,17:43:07,Gray Squirrel,1
3,4/28/2021,20:24:44,Rat,1
3,4/28/2021,20:30:52,Rat,1
4,4/28/2021,14:36:32,Gray Squirrel,1
4,4/28/2021,20:34:34,Raccoon,1
13,4/28/2021,17:27:54,Gray Squirrel,1
13,4/28/2021,17:58:41,Gray Squirrel,1
21,4/28/2021,14:57:25,Gray Squirrel,1
29,4/28/2021,14:12:11,Groundhog,1
29,4/28/2021,14:54:21,Groundhog,1
29,4/28/2021,15:01:05,Groundhog,1
29,4/28/2021,16:48:15,Groundhog,1
29,4/28/2021,19:56:35,Groundhog,1
32,4/28/2021,19:47:04,Domestic Cat,1
32,4/28/2021,10:56:01,Gray Squirrel,1
48,4/28/2021,20:41:27,45 Opossum,1
48,4/28/2021,20:59:32,45 Opossum,1
48,4/28/2021,21:53:05,45 Opossum,1
48,4/28/2021,22:28:00,45 Opossum,1
48,4/28/2021,22:56:36,45 Opossum,1
48,4/28/2021,23:32:40,45 Opossum,1
101,4/28/2021,18:58:41,Domestic Cat,1
3,4/29/2021,13:05:09,Bird,1
3,4/29/2021,12:16:05,Gray Squirrel,1
3,4/29/2021,12:35:10,Gray Squirrel,1
3,4/29/2021,14:49:16,Gray Squirrel,1
3,4/29/2021,20:48:24,Rat,1
3,4/29/2021,21:01:38,Rat,1
4,4/29/2021,8:57:28,Gray Squirrel,1
9,4/29/2021,8:39:00,Gray Squirrel,1
9,4/29/2021,16:20:27,Gray Squirrel,1
13,4/29/2021,23:45:54,Domestic Cat,1
13,4/29/2021,20:53:54,Domestic Dog,1
13,4/29/2021,21:06:51,Domestic Dog,1
13,4/29/2021,21:14:08,Domestic Dog,1
13,4/29/2021,23:45:03,Striped Skunk,1
19,4/29/2021,13:29:18,Bird,1
19,4/29/2021,18:36:17,Gray Squirrel,1
19,4/29/2021,21:49:29,45 Opossum,1
21,4/29/2021,21:27:36,45 Opossum,1
29,4/29/2021,8:03:24,Domestic Dog,1
29,4/29/2021,18:04:13,Groundhog,1
29,4/29/2021,18:34:15,Groundhog,1
32,4/29/2021,12:28:09,Domestic Cat,1
32,4/29/2021,12:47:04,Domestic Cat,1
32,4/29/2021,13:26:39,Domestic Cat,1
32,4/29/2021,14:06:24,Domestic Cat,1
32,4/29/2021,14:22:42,Domestic Cat,1
32,4/29/2021,20:56:59,Domestic Cat,1
32,4/29/2021,21:37:01,Domestic Cat,1
48,4/29/2021,22:58:50,Mouse,1
48,4/29/2021,23:45:29,Rat,1
48,4/29/2021,12:28:03,45 Opossum,1
48,4/29/2021,13:12:09,45 Opossum,1
48,4/29/2021,20:38:13,45 Opossum,1
48,4/29/2021,20:47:24,45 Opossum,1
101,4/29/2021,15:36:13,Bird,1
101,4/29/2021,22:17:03,45 Opossum,1
3,4/30/2021,8:07:00,Bird,1
3,4/30/2021,10:28:04,Gray Squirrel,1
3,4/30/2021,15:23:39,Gray Squirrel,1
3,4/30/2021,20:57:46,Rat,1
3,4/30/2021,21:37:53,Rat,1
3,4/30/2021,23:49:43,Rat,1
4,4/30/2021,15:52:57,Gray Squirrel,1
4,4/30/2021,23:04:31,45 Opossum,1
9,4/30/2021,12:17:21,Bird,1
13,4/30/2021,8:23:11,Gray Squirrel,1
13,4/30/2021,8:34:05,Gray Squirrel,1
13,4/30/2021,19:26:43,Gray Squirrel,1
13,4/30/2021,21:56:13,45 Opossum,1
19,4/30/2021,10:06:40,Bird,1
19,4/30/2021,11:29:32,Bird,1
19,4/30/2021,15:29:36,Bird,1
19,4/30/2021,10:27:41,Gray Squirrel,1
19,4/30/2021,10:45:21,Gray Squirrel,1
21,4/30/2021,11:01:17,Bird,1
21,4/30/2021,16:20:08,Bird,1
21,4/30/2021,21:48:35,Raccoon,1
21,4/30/2021,21:54:02,Raccoon,1
21,4/30/2021,22:24:51,Raccoon,1
21,4/30/2021,22:30:31,Raccoon,1
21,4/30/2021,23:05:32,Raccoon,1
21,4/30/2021,23:19:57,Raccoon,1
21,4/30/2021,23:53:37,Raccoon,1
29,4/30/2021,10:02:55,Groundhog,1
29,4/30/2021,11:44:22,Groundhog,1
29,4/30/2021,12:14:54,Groundhog,1
29,4/30/2021,20:24:02,White-tailed Deer,1
32,4/30/2021,10:59:54,Bird,1
32,4/30/2021,8:12:45,Domestic Cat,1
32,4/30/2021,16:48:27,Domestic Cat,1
32,4/30/2021,19:43:02,Domestic Cat,1
32,4/30/2021,21:16:01,Domestic Cat,1
32,4/30/2021,21:47:44,Domestic Cat,1
48,4/30/2021,22:45:21,Raccoon,1
48,4/30/2021,21:10:33,Rat,1
48,4/30/2021,21:23:29,Rat,1
48,4/30/2021,22:19:07,Rat,1
48,4/30/2021,22:34:31,Rat,1
48,4/30/2021,22:52:40,Rat,1
48,4/30/2021,20:43:37,45 Opossum,1
48,4/30/2021,23:24:54,45 Opossum,1
48,4/30/2021,23:31:32,45 Opossum,1
101,4/30/2021,11:21:28,Bird,1
101,4/30/2021,19:03:55,Bird,1
101,4/30/2021,12:24:54,Domestic Cat,1
101,4/30/2021,17:32:55,Gray Squirrel,1
3,5/1/2021,20:40:37,Rat,1
3,5/1/2021,21:48:03,Rat,1
4,5/1/2021,11:56:58,Gray Squirrel,1
4,5/1/2021,15:26:16,Gray Squirrel,1
4,5/1/2021,16:22:22,Gray Squirrel,1
9,5/1/2021,11:30:21,Bird,1
9,5/1/2021,16:22:51,Gray Squirrel,1
9,5/1/2021,18:41:19,Gray Squirrel,1
13,5/1/2021,19:22:19,Bird,1
13,5/1/2021,14:38:23,Domestic Dog,1
13,5/1/2021,8:09:17,Gray Squirrel,1
13,5/1/2021,8:34:05,Gray Squirrel,1
13,5/1/2021,9:04:47,Gray Squirrel,1
13,5/1/2021,9:20:01,Gray Squirrel,1
13,5/1/2021,9:48:48,Gray Squirrel,1
13,5/1/2021,20:02:43,Red Fox,1
19,5/1/2021,14:32:00,Bird,1
21,5/1/2021,8:45:34,Bird,1
21,5/1/2021,16:48:21,Bird,1
21,5/1/2021,19:16:29,Bird,1
21,5/1/2021,19:38:51,Bird,1
21,5/1/2021,18:43:13,Gray Squirrel,1
21,5/1/2021,21:35:38,45 Opossum,1
29,5/1/2021,12:22:36,Groundhog,1
29,5/1/2021,8:11:38,White-tailed Deer,1
29,5/1/2021,9:07:34,White-tailed Deer,1
29,5/1/2021,23:49:25,Raccoon,3
32,5/1/2021,19:33:57,Bird,1
32,5/1/2021,13:38:40,Domestic Cat,1
32,5/1/2021,15:18:09,Domestic Cat,1
32,5/1/2021,16:17:59,Domestic Cat,1
32,5/1/2021,20:34:34,Domestic Cat,1
32,5/1/2021,21:07:55,Domestic Cat,1
32,5/1/2021,23:37:59,Domestic Cat,1
48,5/1/2021,21:35:51,Rat,1
48,5/1/2021,21:47:34,Rat,1
48,5/1/2021,21:55:01,Rat,1
48,5/1/2021,22:09:52,Rat,1
48,5/1/2021,22:18:56,Rat,1
48,5/1/2021,22:49:52,45 Opossum,1
48,5/1/2021,23:01:35,45 Opossum,1
48,5/1/2021,23:08:05,45 Opossum,1
101,5/1/2021,11:36:31,Bird,1
101,5/1/2021,13:35:30,Bird,1
3,5/2/2021,20:33:40,Rat,1
3,5/2/2021,20:38:57,Rat,1
3,5/2/2021,20:46:09,Rat,1
3,5/2/2021,20:54:06,Rat,1
4,5/2/2021,16:55:34,Bird,1
9,5/2/2021,19:32:22,Bird,1
9,5/2/2021,8:43:06,Gray Squirrel,1
9,5/2/2021,9:04:12,Gray Squirrel,1
9,5/2/2021,16:11:03,Gray Squirrel,1
13,5/2/2021,13:34:31,Domestic Dog,1
13,5/2/2021,9:33:28,Gray Squirrel,1
13,5/2/2021,11:32:37,Gray Squirrel,1
13,5/2/2021,23:54:33,Raccoon,1
13,5/2/2021,21:58:07,Red Fox,1
21,5/2/2021,9:17:53,Bird,1
21,5/2/2021,11:26:51,Bird,1
21,5/2/2021,17:46:55,Bird,1
21,5/2/2021,8:00:13,Gray Squirrel,1
21,5/2/2021,9:11:14,Gray Squirrel,1
29,5/2/2021,16:23:26,Groundhog,1
29,5/2/2021,8:50:01,White-tailed Deer,1
29,5/2/2021,23:33:49,Raccoon,3
32,5/2/2021,22:43:48,Domestic Cat,1
32,5/2/2021,23:28:52,Domestic Cat,1
48,5/2/2021,22:13:31,Mouse,1
48,5/2/2021,22:19:16,Mouse,1
48,5/2/2021,22:27:31,Mouse,1
48,5/2/2021,22:39:24,Rat,1
48,5/2/2021,21:35:55,45 Opossum,1
48,5/2/2021,22:00:23,45 Opossum,1
101,5/2/2021,10:48:08,Bird,1
101,5/2/2021,22:03:28,Raccoon,1
101,5/2/2021,21:53:10,45 Opossum,1
3,5/3/2021,15:30:01,Bird,1
3,5/3/2021,20:13:04,Rat,1
3,5/3/2021,20:34:19,Rat,1
3,5/3/2021,21:09:46,Rat,1
3,5/3/2021,21:42:18,Rat,1
3,5/3/2021,23:16:24,Rat,1
9,5/3/2021,13:28:49,Bird,1
9,5/3/2021,17:00:58,Bird,1
9,5/3/2021,15:28:37,Gray Squirrel,1
13,5/3/2021,13:55:55,Domestic Dog,1
13,5/3/2021,19:40:20,Domestic Dog,1
13,5/3/2021,17:42:05,Gray Squirrel,1
13,5/3/2021,20:44:40,Red Fox,1
19,5/3/2021,11:16:49,Bird,1
19,5/3/2021,14:04:03,Bird,1
21,5/3/2021,15:11:53,Bird,1
21,5/3/2021,9:28:29,Domestic Cat,1
29,5/3/2021,17:40:40,Groundhog,1
29,5/3/2021,18:27:37,Groundhog,1
29,5/3/2021,19:28:26,Groundhog,1
32,5/3/2021,10:56:20,Domestic Cat,1
32,5/3/2021,20:58:01,Domestic Cat,1
48,5/3/2021,22:22:49,Raccoon,1
48,5/3/2021,21:44:06,45 Opossum,1
48,5/3/2021,21:54:57,45 Opossum,1
3,5/4/2021,20:41:01,Rat,1
3,5/4/2021,21:07:15,Rat,1
3,5/4/2021,21:51:49,Rat,1
4,5/4/2021,15:50:15,Gray Squirrel,1
9,5/4/2021,11:59:50,Bird,1
9,5/4/2021,17:42:50,Bird,1
9,5/4/2021,19:48:43,Bird,1
9,5/4/2021,8:03:44,Gray Squirrel,1
9,5/4/2021,10:28:06,Gray Squirrel,1
13,5/4/2021,23:18:36,Domestic Cat,1
13,5/4/2021,21:31:38,Domestic Dog,1
13,5/4/2021,15:20:36,Gray Squirrel,1
19,5/4/2021,18:01:35,Bird,1
19,5/4/2021,18:08:34,Bird,1
19,5/4/2021,8:10:55,Gray Squirrel,1
19,5/4/2021,9:27:38,Gray Squirrel,1
21,5/4/2021,21:15:49,Raccoon,1
21,5/4/2021,23:25:53,45 Opossum,1
29,5/4/2021,22:45:24,Nine-banded Armadillo,1
29,5/4/2021,23:15:49,Raccoon,1
32,5/4/2021,9:24:09,Domestic Cat,1
32,5/4/2021,14:03:41,Domestic Cat,1
32,5/4/2021,16:52:05,Domestic Cat,1
32,5/4/2021,18:23:52,Domestic Cat,1
32,5/4/2021,18:36:08,Domestic Cat,1
32,5/4/2021,21:17:02,Domestic Cat,1
32,5/4/2021,21:25:44,Domestic Cat,1
32,5/4/2021,23:41:58,Domestic Cat,1
48,5/4/2021,23:34:21,Domestic Cat,1
48,5/4/2021,21:20:53,Rat,1
48,5/4/2021,21:46:10,Rat,1
48,5/4/2021,22:16:46,Rat,1
48,5/4/2021,20:50:49,45 Opossum,1
48,5/4/2021,23:02:38,45 Opossum,1
48,5/4/2021,23:14:49,45 Opossum,1
48,5/4/2021,23:46:26,45 Opossum,1
3,5/5/2021,14:59:38,Bird,1
3,5/5/2021,8:59:49,Gray Squirrel,1
3,5/5/2021,20:39:53,Rat,1
3,5/5/2021,21:02:14,Rat,1
3,5/5/2021,21:30:47,Rat,1
3,5/5/2021,22:03:11,Rat,1
4,5/5/2021,19:12:51,Domestic Dog,1
4,5/5/2021,19:22:29,Domestic Dog,1
9,5/5/2021,10:20:23,Bird,1
9,5/5/2021,13:14:02,Bird,1
9,5/5/2021,13:23:52,Bird,1
9,5/5/2021,13:40:03,Bird,1
9,5/5/2021,13:55:24,Bird,1
9,5/5/2021,15:39:02,Bird,1
9,5/5/2021,17:29:04,Bird,1
9,5/5/2021,17:37:45,Bird,1
9,5/5/2021,17:48:34,Bird,1
9,5/5/2021,20:06:23,Bird,1
9,5/5/2021,13:31:28,Gray Squirrel,1
9,5/5/2021,15:15:53,Gray Squirrel,1
9,5/5/2021,18:29:02,Gray Squirrel,1
13,5/5/2021,11:30:47,Domestic Dog,1
13,5/5/2021,18:57:52,Domestic Dog,1
13,5/5/2021,21:36:41,Domestic Dog,1
19,5/5/2021,13:32:48,Bird,1
21,5/5/2021,14:31:27,Bird,1
21,5/5/2021,18:19:42,Bird,1
21,5/5/2021,18:43:04,Bird,1
21,5/5/2021,23:12:34,Domestic Cat,1
21,5/5/2021,8:34:46,Gray Squirrel,1
21,5/5/2021,21:35:32,Raccoon,1
21,5/5/2021,23:18:09,45 Opossum,1
21,5/5/2021,23:26:34,45 Opossum,1
21,5/5/2021,18:06:54,Gray Squirrel,4
29,5/5/2021,23:37:45,Raccoon,1
32,5/5/2021,8:48:27,Domestic Cat,1
32,5/5/2021,20:13:12,Domestic Cat,1
32,5/5/2021,20:48:19,Domestic Cat,1
32,5/5/2021,21:45:54,Domestic Cat,1
48,5/5/2021,21:05:53,Rat,1
48,5/5/2021,21:31:34,Rat,1
48,5/5/2021,22:21:58,Rat,1
48,5/5/2021,22:55:10,45 Opossum,1
48,5/5/2021,23:10:50,45 Opossum,1
3,5/6/2021,20:45:30,Rat,1
4,5/6/2021,23:34:46,Mouse,1
9,5/6/2021,12:02:02,Bird,1
9,5/6/2021,12:18:47,Bird,1
9,5/6/2021,13:26:03,Bird,1
9,5/6/2021,14:23:49,Bird,1
9,5/6/2021,16:43:22,Bird,1
9,5/6/2021,17:13:17,Bird,1
9,5/6/2021,17:20:10,Bird,1
9,5/6/2021,17:49:55,Bird,1
9,5/6/2021,18:20:00,Bird,1
9,5/6/2021,18:26:02,Bird,1
